date,sales,temperature,is_holiday,promotion,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
2010/11/26,1691.74,41.92,1,0,NA,NA,NA,NA,NA
2010/12/3,1515.28,37.08,0,0,NA,NA,NA,NA,NA
2010/12/10,1517.77,27.11,0,0,NA,NA,NA,NA,NA
2010/12/17,1170.59,27.99,0,0,NA,NA,NA,NA,NA
2010/12/24,1291.39,27.74,0,0,NA,NA,NA,NA,NA
2010/12/31,1023.38,25.9,1,0,NA,NA,NA,NA,NA
2011/1/7,1399.76,30.72,0,0,NA,NA,NA,NA,NA
2011/1/14,1566.24,22.41,0,0,NA,NA,NA,NA,NA
2011/1/21,1189.88,23.69,0,0,NA,NA,NA,NA,NA
2011/1/28,901.11,17.91,0,0,NA,NA,NA,NA,NA
2011/2/4,1249.54,23.83,0,0,NA,NA,NA,NA,NA
2011/2/11,1493.84,26.51,1,0,NA,NA,NA,NA,NA
2011/2/18,1226.71,34.04,0,0,NA,NA,NA,NA,NA
2011/2/25,1471.82,26.09,0,0,NA,NA,NA,NA,NA
2011/3/4,1137.78,31.36,0,0,NA,NA,NA,NA,NA
2011/3/11,1166.8,39.51,0,0,NA,NA,NA,NA,NA
2011/3/18,2848.5,43.39,0,0,NA,NA,NA,NA,NA
2011/3/25,2605.28,36.88,0,0,NA,NA,NA,NA,NA
2011/4/1,3477.27,35.73,0,0,NA,NA,NA,NA,NA
2011/4/8,4272.27,44.7,0,0,NA,NA,NA,NA,NA
2011/4/15,4464.25,52.36,0,0,NA,NA,NA,NA,NA
2011/4/22,4851.27,46,0,0,NA,NA,NA,NA,NA
2011/4/29,6812.13,60.48,0,0,NA,NA,NA,NA,NA
2011/5/6,6691.49,55.75,0,0,NA,NA,NA,NA,NA
2011/5/13,1499.7,58.49,0,0,NA,NA,NA,NA,NA
2011/5/20,1365.52,59.84,0,0,NA,NA,NA,NA,NA
2011/5/27,1490.66,65.74,0,0,NA,NA,NA,NA,NA
2011/6/3,1060.74,73.12,0,0,NA,NA,NA,NA,NA
2011/6/10,2063.02,70.02,0,0,NA,NA,NA,NA,NA
2011/6/17,1276.81,64.34,0,0,NA,NA,NA,NA,NA
2011/6/24,1529.52,68.88,0,0,NA,NA,NA,NA,NA
2011/7/1,1413.51,70.27,0,0,NA,NA,NA,NA,NA
2011/7/8,11875.84,72.56,0,0,NA,NA,NA,NA,NA
2011/7/15,14700.59,74.43,0,0,NA,NA,NA,NA,NA
2011/7/22,20275.45,79.29,0,0,NA,NA,NA,NA,NA
2011/7/29,8146.57,74.84,0,0,NA,NA,NA,NA,NA
2011/8/5,9907.51,74.64,0,0,NA,NA,NA,NA,NA
2011/8/12,6938.45,72.52,0,0,NA,NA,NA,NA,NA
2011/8/19,6175.31,69.93,0,0,NA,NA,NA,NA,NA
2011/8/26,6698.76,69.94,0,0,NA,NA,NA,NA,NA
2011/9/2,7648.28,68.14,0,0,NA,NA,NA,NA,NA
2011/9/9,8763.71,68.32,1,0,NA,NA,NA,NA,NA
2011/9/16,6829.55,65.56,0,0,NA,NA,NA,NA,NA
2011/9/23,5933.18,60.61,0,0,NA,NA,NA,NA,NA
2011/9/30,9109.86,68,0,0,NA,NA,NA,NA,NA
2011/10/7,9616.73,53.87,0,0,NA,NA,NA,NA,NA
2011/10/14,16167.09,60.21,0,0,NA,NA,NA,NA,NA
2011/10/21,6472.63,56.6,0,0,NA,NA,NA,NA,NA
2011/10/28,7381.56,48,0,0,NA,NA,NA,NA,NA
2011/11/4,8841.86,39.87,0,0,NA,NA,NA,NA,NA
2011/11/11,7060.14,46.78,0,1,9391.17,20595.49,686.11,5950.16,6034.65
2011/11/18,7393.92,48.17,0,1,9025.52,794.02,198.98,2629.75,5364.55
2011/11/25,6510.87,41.83,1,1,2571.98,66.94,64304.51,221.93,3661.62
2011/12/2,6939.97,47.21,0,1,4825.79,126.88,1601.23,6002.36,19966.73
2011/12/9,7180.81,42.3,0,1,8915.25,NA,209.71,2399.76,23368.58
2011/12/16,5251.9,36,0,1,6244.37,9.09,143.42,1766.33,5516.14
2011/12/23,6247.05,36.93,0,1,1813.06,632.93,1633.67,51.66,1309.54
2011/12/30,6080.16,33.45,1,1,5743.34,44499.08,228.23,1242.49,4310.79
2012/1/6,5571.23,32.86,0,1,7325.68,25367.9,203.51,1745.2,3261.35
2012/1/13,6023.16,36.5,0,1,3545.34,8743.62,127.43,819.74,4434.08
2012/1/20,6068.12,25.73,0,1,2809.05,7169.67,171.45,730.64,3663.25
2012/1/27,5769.42,31.92,0,1,755.78,4142.75,190.3,90.5,2594.66
2012/2/3,6516.53,38.61,0,1,65021.23,4189.09,254.01,47452.43,7146.25
2012/2/10,6320.36,33.82,1,1,11788.06,6777.04,73.29,11571.69,4451.85
2012/2/17,6858.67,33.92,0,1,12244.57,10925.86,25.52,15725.51,5533.12
2012/2/24,7029.95,37.35,0,1,10065.77,10556.73,2.2,6791.1,9440.12
2012/3/2,6695.46,35.36,0,1,5903.53,3495.48,18.15,110.37,3688.64
2012/3/9,7151.13,41.5,0,1,21306.54,1190.23,2.49,34839.93,3932.94
2012/3/16,7129.53,48.68,0,1,10310.26,920.9,1.02,3250.66,1844.03
2012/3/23,5861.12,59.51,0,1,5283.83,652.04,3.4,552.16,3402.95
2012/3/30,5464.93,47.28,0,1,11314.86,475.99,4,5456.51,1749.37
2012/4/6,5804.88,45.25,0,1,24195.01,NA,59.68,3082.34,5170.39
2012/4/13,7931.19,48.65,0,1,4765.31,5896.55,57.4,1204.7,3980.37
2012/4/20,6967.7,61.05,0,1,10959.96,3425.69,79.48,1682.87,4506.82
2012/4/27,10593.12,49.26,0,1,12968.26,729.55,39.25,1121.45,15101.9
2012/5/4,9755.72,52.14,0,1,19129.69,192,195.04,5860.88,4953.15
2012/5/11,12927.02,58.7,0,1,6503.15,-192,97.28,1798.06,1286.62
2012/5/18,20124.62,63.1,0,1,5955.53,NA,187,1529.05,4424.94
2012/5/25,43995.62,65.79,0,1,15776.58,NA,624.13,3992.12,3763.4
2012/6/1,9024.94,71.79,0,1,5320.71,42.2,204.43,883.54,2374.74
2012/6/8,5276.25,59.93,0,1,15742.14,250.6,35.76,3050.95,7604.47
2012/6/15,3519.44,68.28,0,1,11618.99,217.9,9.33,2449.86,5633.09
2012/6/22,4671.03,72.29,0,1,8790.16,749.1,30.57,4434.39,7308.24
2012/6/29,8351.09,70.4,0,1,5708.44,329.3,NA,1310.41,4292.22
2012/7/6,7118.97,77.18,0,1,2920.43,559.3,181.49,1218.55,3889.14
2012/7/13,12996.54,75.36,0,1,7991.43,136.9,111.69,5852.88,4022.09
2012/7/20,21488.44,76.42,0,1,571.85,126.88,145.72,614.55,1867.65
2012/7/27,7819.18,73.62,0,1,4638.37,501.84,15.86,4124.82,4218.24
2012/8/3,7986.75,73.26,0,1,11887.54,557.1,138.39,9345.76,2781.67
2012/8/10,6974.93,75.53,0,1,37938.11,798.52,178.81,12823.7,5682.73
2012/8/17,6549.7,72.87,0,1,4703.02,262.05,9.3,4744.01,1858.94
2012/8/24,7484.83,68.13,0,1,8778.19,280.89,91.01,8868.81,3798.51
2012/8/31,6786.52,71.18,0,1,34000.98,79.5,69.24,8772.12,4937.68
2012/9/7,6871.65,72.81,1,1,15092.87,60.92,89.01,2756.36,4563.61
2012/9/14,6227.92,64.28,0,1,8179.55,1,30.77,1838.92,3353.34
2012/9/21,5990.75,61.25,0,1,11768.07,1.91,56.98,873.12,6190.47
2012/9/28,6960.72,58.86,0,1,11941.13,15.28,21.76,984.11,7013.13
2012/10/5,9579.7,60.35,0,1,10349,NA,16.05,5824.86,2770.76
2012/10/12,15230.65,51.64,0,1,5138.51,NA,141.88,407.81,3284.69
2012/10/19,5960.59,52.59,0,1,3446.7,NA,101,111.46,5963.01
2012/10/26,7107.44,55.16,0,1,10844.38,104.16,105.09,1795.68,3059.8
2012/11/2,5809.14,52.73,0,1,8313.92,11811.73,63.68,3537.32,4877.52
2012/11/9,7260.41,38.21,0,1,8076.39,5372.88,9.64,2701.13,3827.64
2012/11/16,6113.68,44,0,1,8149.83,130.3,56.52,1211.08,5557.03
2012/11/23,8453.01,35.83,1,1,3652.05,0.01,79498.33,557.88,1721.64
2012/11/30,6678.89,35.7,0,1,3750.57,NA,5377.51,424.97,5694.17
2012/12/7,7014.83,38.41,0,1,9746.87,NA,256.91,2952.39,15937.45
2012/12/14,6235.95,37.88,0,1,3044.95,NA,94,461.87,3190.09
2012/12/21,7208.69,38.07,0,1,5534.28,97.5,83.27,123.39,1423.9
2012/12/28,5003.96,31.85,1,1,13207.59,24639.5,242.13,283.98,1952.87
2013/1/4,6170.36,25.19,0,1,4003.39,31311.4,45.78,55.46,3545.98
2013/1/11,5605.12,32.93,0,1,4802.99,25691.42,9.33,240.11,3571.6
2013/1/18,5079.24,34.96,0,1,10280.65,8762.33,6.62,3250.76,2390.43
2013/1/25,3152.72,22.23,0,1,5304.44,4001.75,0.3,1142.67,2835.01
2013/2/1,7591.17,30.77,0,1,16578.16,3771.2,248.7,36615.03,1773.02
2013/2/8,7126.55,24.78,1,1,67978.21,3160.58,510.7,56735.25,6406.18
2013/2/15,6644.95,30.83,0,1,30387.5,3345.17,10.2,24079.57,4095.4
2013/2/22,8218.16,28.04,0,1,11374.11,4177.67,NA,7126.19,5515.89
2013/3/1,7406.96,36.25,0,1,7463.25,1240.37,0.8,3203.05,1626.23
2013/3/8,7219.14,34,0,1,25493.43,589.16,28.38,12134.86,3029.84
2013/3/15,6151.7,38.82,0,1,13908.82,NA,4.45,3777.98,2512.83
2013/3/22,6481.34,31.29,0,1,3691.42,NA,716,573.07,1693.38
2013/3/29,5137.16,39.04,0,1,14769.88,NA,504.45,2956.94,3683.87
2013/4/5,7761.5,41.09,0,1,11628.38,6169.32,317.18,4239.74,2843.86
2013/4/12,7124.84,49.38,0,1,4629.04,1215.02,65.54,3291.28,1867.73
2013/4/19,4502.04,51.45,0,1,12838.71,108.99,70.7,17.58,1967
2013/4/26,8978.16,48.5,0,1,1282.07,NA,93.5,95.04,1844.13
2013/5/3,7939.32,56.72,0,1,10594.55,NA,70.55,7033.58,1503.35
2013/5/10,13979.39,58.63,0,1,6334.38,57,50.79,2380.2,9520.36
2013/5/17,17251.57,56.46,0,1,7745.47,282.7,13.92,1182.7,4976.83
2013/5/24,35301.3,64.66,0,1,8367.87,232.82,390.81,3406.78,1171.95
2013/5/31,14581.39,61.54,0,1,3842.27,294.81,784.9,46.23,3128.36
2013/6/7,5821.95,66.29,0,1,14157.66,847.12,298.64,8979.83,4865.35
2013/6/14,5567.49,63.33,0,1,5291.57,642.43,607.93,3835.43,3738.93
2013/6/21,4809.14,66.47,0,1,3400.51,781.14,269.86,5943.6,3837.67
2013/6/28,5637.52,75.87,0,1,6183.9,1030.79,10.1,8227.58,3617.85
2013/7/5,8955.94,76.41,0,1,12403.94,3807.42,820.9,10917.69,2649.91
2013/7/12,13300.13,77.83,0,1,3210.19,2023.12,174.96,192.14,856.79
2013/7/19,23676.04,80.11,0,1,4118.48,2005.75,222.77,4054.95,2534.83
2013/7/26,8802.92,74.01,0,1,3592.9,1925.68,8.1,905.63,1607.87
2010/2/5,7476.75,21.1,0,0,NA,NA,NA,NA,NA
2010/2/12,7889.12,19.64,1,0,NA,NA,NA,NA,NA
2010/2/19,7162.45,24.16,0,0,NA,NA,NA,NA,NA
2010/2/26,6435.66,29.16,0,0,NA,NA,NA,NA,NA
2010/3/5,7566.56,29.45,0,0,NA,NA,NA,NA,NA
2010/3/12,8085.39,40.05,0,0,NA,NA,NA,NA,NA
2010/3/19,6572.66,45,0,0,NA,NA,NA,NA,NA
2010/3/26,5816.96,45.84,0,0,NA,NA,NA,NA,NA
2010/4/2,6048.64,47.2,0,0,NA,NA,NA,NA,NA
2010/4/9,7587.45,61.36,0,0,NA,NA,NA,NA,NA
2010/4/16,10476.98,52.16,0,0,NA,NA,NA,NA,NA
2010/4/23,11330.87,46.12,0,0,NA,NA,NA,NA,NA
2010/4/30,8602.53,50.97,0,0,NA,NA,NA,NA,NA
2010/5/7,6183.49,63.67,0,0,NA,NA,NA,NA,NA
2010/5/14,7430.02,50.27,0,0,NA,NA,NA,NA,NA
2010/5/21,5169.85,57.17,0,0,NA,NA,NA,NA,NA
2010/5/28,7402.76,69.31,0,0,NA,NA,NA,NA,NA
2010/6/4,5446.58,69.22,0,0,NA,NA,NA,NA,NA
2010/6/11,7565.11,63.68,0,0,NA,NA,NA,NA,NA
2010/6/18,6001.11,69.56,0,0,NA,NA,NA,NA,NA
2010/6/25,4066.82,72.17,0,0,NA,NA,NA,NA,NA
2010/7/2,6288.58,66.42,0,0,NA,NA,NA,NA,NA
2010/7/9,6862.94,75.24,0,0,NA,NA,NA,NA,NA
2010/7/16,5796.95,73.43,0,0,NA,NA,NA,NA,NA
2010/7/23,6459.89,75.37,0,0,NA,NA,NA,NA,NA
2010/7/30,5772.47,71.99,0,0,NA,NA,NA,NA,NA
2010/8/6,6649.79,71.79,0,0,NA,NA,NA,NA,NA
2010/8/13,6857.35,72.73,0,0,NA,NA,NA,NA,NA
2010/8/20,5000.5,71.81,0,0,NA,NA,NA,NA,NA
2010/8/27,5375.99,67.15,0,0,NA,NA,NA,NA,NA
2010/9/3,3909.44,71.17,0,0,NA,NA,NA,NA,NA
2010/9/10,5852.15,61.14,1,0,NA,NA,NA,NA,NA
2010/9/17,5238.49,60.13,0,0,NA,NA,NA,NA,NA
2010/9/24,6241.78,65.06,0,0,NA,NA,NA,NA,NA
2010/10/1,5918.47,57.56,0,0,NA,NA,NA,NA,NA
2010/10/8,8589.77,48.46,0,0,NA,NA,NA,NA,NA
2010/10/15,8483.54,54.09,0,0,NA,NA,NA,NA,NA
2010/10/22,7611.35,46.73,0,0,NA,NA,NA,NA,NA
2010/10/29,4814.66,55.72,0,0,NA,NA,NA,NA,NA
2010/11/5,6214.6,38.8,0,0,NA,NA,NA,NA,NA
2010/11/12,5666.25,40.68,0,0,NA,NA,NA,NA,NA
2010/11/19,6811.15,42.72,0,0,NA,NA,NA,NA,NA
2010/11/26,4708.77,43.43,1,0,NA,NA,NA,NA,NA
2010/12/3,7681.63,32.41,0,0,NA,NA,NA,NA,NA
2010/12/10,6205.64,22.65,0,0,NA,NA,NA,NA,NA
2010/12/17,4749.75,21.6,0,0,NA,NA,NA,NA,NA
2010/12/24,5083.75,22.94,0,0,NA,NA,NA,NA,NA
2010/12/31,4844,25.89,1,0,NA,NA,NA,NA,NA
2011/1/7,5779,29,0,0,NA,NA,NA,NA,NA
2011/1/14,5012.78,18.3,0,0,NA,NA,NA,NA,NA
2011/1/21,5905.71,23.21,0,0,NA,NA,NA,NA,NA
2011/1/28,6159.95,18.92,0,0,NA,NA,NA,NA,NA
2011/2/4,7048.49,23.94,0,0,NA,NA,NA,NA,NA
2011/2/11,5230.87,21.18,1,0,NA,NA,NA,NA,NA
2011/2/18,4725.57,38.42,0,0,NA,NA,NA,NA,NA
2011/2/25,4449.22,28.36,0,0,NA,NA,NA,NA,NA
2011/3/4,4791.4,31.59,0,0,NA,NA,NA,NA,NA
2011/3/11,4236.14,36.73,0,0,NA,NA,NA,NA,NA
2011/3/18,4225.77,40.94,0,0,NA,NA,NA,NA,NA
2011/3/25,5710.56,38.51,0,0,NA,NA,NA,NA,NA
2011/4/1,6491.62,28.5,0,0,NA,NA,NA,NA,NA
2011/4/8,9313.16,42.11,0,0,NA,NA,NA,NA,NA
2011/4/15,9732.49,51.43,0,0,NA,NA,NA,NA,NA
2011/4/22,14881.25,45.87,0,0,NA,NA,NA,NA,NA
2011/4/29,13828.44,58.43,0,0,NA,NA,NA,NA,NA
2011/5/6,4049.83,49.5,0,0,NA,NA,NA,NA,NA
2011/5/13,3928.25,60.1,0,0,NA,NA,NA,NA,NA
2011/5/20,3918.06,56.56,0,0,NA,NA,NA,NA,NA
2011/5/27,3591.66,67.18,0,0,NA,NA,NA,NA,NA
2011/6/3,5114.13,70.69,0,0,NA,NA,NA,NA,NA
2011/6/10,6429.14,71.45,0,0,NA,NA,NA,NA,NA
2011/6/17,3906.98,63.58,0,0,NA,NA,NA,NA,NA
2011/6/24,4127.92,70.71,0,0,NA,NA,NA,NA,NA
2011/7/1,5920.9,66.61,0,0,NA,NA,NA,NA,NA
2011/7/8,7503.79,71.64,0,0,NA,NA,NA,NA,NA
2011/7/15,6534.24,72.67,0,0,NA,NA,NA,NA,NA
2011/7/22,6722.67,78.1,0,0,NA,NA,NA,NA,NA
2011/7/29,10290.44,74.72,0,0,NA,NA,NA,NA,NA
2011/8/5,8736,74,0,0,NA,NA,NA,NA,NA
2011/8/12,9441.03,70.93,0,0,NA,NA,NA,NA,NA
2011/8/19,11557.72,68.09,0,0,NA,NA,NA,NA,NA
2011/8/26,13832.52,66.8,0,0,NA,NA,NA,NA,NA
2011/9/2,3664.62,67.2,0,0,NA,NA,NA,NA,NA
2011/9/9,3835.59,67.51,1,0,NA,NA,NA,NA,NA
2011/9/16,4076.5,62.05,0,0,NA,NA,NA,NA,NA
2011/9/23,3469.33,60.28,0,0,NA,NA,NA,NA,NA
2011/9/30,4000.47,60.7,0,0,NA,NA,NA,NA,NA
2011/10/7,7065.8,50.82,0,0,NA,NA,NA,NA,NA
2011/10/14,6957.64,58.95,0,0,NA,NA,NA,NA,NA
2011/10/21,7010.2,50.22,0,0,NA,NA,NA,NA,NA
2011/10/28,5293.75,46.28,0,0,NA,NA,NA,NA,NA
2011/11/4,4605.93,40.88,0,0,NA,NA,NA,NA,NA
2011/11/11,4883.73,44.81,0,1,7642.65,8851.65,196.09,3286.86,3287.36
2011/11/18,5173.48,46.41,0,1,6165.27,168.82,94.85,267.01,3687.92
2011/11/25,5463.18,43.49,1,1,208.47,65,58539.77,6.47,926.72
2011/12/2,4990.01,42.85,0,1,3425.95,34,1200.12,4106.92,15164.5
2011/12/9,4511.2,38.69,0,1,5549.98,64,256.97,2761.65,8753.69
2011/12/16,4382.55,33.09,0,1,4548.64,61,602.21,282.11,1932.2
2011/12/23,5396.21,36.56,0,1,2729.99,80.12,1689.22,26.97,3547.38
2011/12/30,4196.15,32.42,1,1,4624.26,49913.53,177.05,407.17,2515.09
2012/1/6,4601.56,30.23,0,1,8642.2,26833.97,25.94,1092.98,3714.33
2012/1/13,3814.98,34.6,0,1,2459.51,10718.26,0.92,506.45,3277.12
2012/1/20,3921.9,23.87,0,1,577.2,3417.28,4,5.85,1684.31
2012/1/27,4431.08,32.24,0,1,2683.99,2193.97,NA,901.08,2783.8
2012/2/3,4686.39,34.98,0,1,38223.59,4566.23,21.92,42448.94,5621.09
2012/2/10,3731.58,32.47,1,1,17655.4,5620.25,12.82,16909.35,6645.05
2012/2/17,3863.13,32.23,0,1,25926.69,9583.33,1,8768.42,6263.7
2012/2/24,3148.15,35.51,0,1,10504.05,7242.9,NA,5556.78,3596.69
2012/3/2,4205.16,36.01,0,1,14860.09,3050.12,21.38,12085.01,1327.97
2012/3/9,3534.69,37.44,0,1,11412.9,944.64,0.7,13264.83,3951.01
2012/3/16,3156.82,50.64,0,1,5366.06,185.14,4.18,845.05,1221.53
2012/3/23,4461.29,62.7,0,1,3406.88,247.61,0.93,2689.25,1301.78
2012/3/30,4994.13,47.92,0,1,10660.1,225.11,1.5,2560.04,4748.1
2012/4/6,7901.07,44.73,0,1,10782.56,NA,25.79,1973.99,4389.28
2012/4/13,7364.64,42.46,0,1,5432.06,4239.57,8.35,789.18,1044.74
2012/4/20,11860.56,57.1,0,1,4862.43,2190.68,9.16,787.22,2870.05
2012/4/27,11409.33,44.2,0,1,4318.51,5.24,5.83,62.58,1828.28
2012/5/4,4336.73,58.76,0,1,7221.1,NA,112.95,2512.32,1777.09
2012/5/11,4168.88,59.21,0,1,16186.46,NA,23.05,4625.4,2037.11
2012/5/18,4119.66,58.21,0,1,7191.69,NA,1.7,640.51,1793.42
2012/5/25,3166.72,67.69,0,1,5154.82,NA,391.45,1581.91,2164.96
2012/6/1,3363.59,69.54,0,1,6667.97,38.4,40.85,544.94,2765.31
2012/6/8,4427.83,58.48,0,1,9024.73,207.4,64.04,2897.69,4748.56
2012/6/15,3631.68,68.34,0,1,5987.75,147.2,100.04,1735.9,3500.18
2012/6/22,5882.98,73.52,0,1,9127.63,467.6,30.29,3543.14,5417.88
2012/6/29,6318.38,69.84,0,1,3374.98,537.8,NA,712.78,1992.95
2012/7/6,6252.82,75.52,0,1,7926.21,399.7,40.32,4541.86,4619.98
2012/7/13,5622.58,73.87,0,1,7262.73,45.6,18.01,1803.13,1354.39
2012/7/20,4303.63,74.32,0,1,4170.08,227.91,14.1,3456.58,2629.71
2012/7/27,10793.97,72.98,0,1,6287.52,582.48,2.07,2505.39,1521.67
2012/8/3,7049.78,72.08,0,1,14653.91,1155.02,13.07,10978.83,2021.96
2012/8/10,9505.36,71.93,0,1,21796.09,67.99,5.1,14696.25,3555.23
2012/8/17,10083.01,66.99,0,1,7258.16,2.2,0.6,4015.19,780.22
2012/8/24,13657.4,64.53,0,1,7693.13,69.6,50,2360.4,3561.61
2012/8/31,4914.09,68.55,0,1,11407.22,15.4,68.64,3827.68,2540.33
2012/9/7,3959.05,72.79,1,1,15308.07,0,22.06,5643.24,1903.09
2012/9/14,2930.02,60.9,0,1,6748.95,NA,3.15,968.4,6124.49
2012/9/21,2511.83,57.6,0,1,7709.27,17.82,61.88,802.77,8294.38
2012/9/28,2350.29,54.52,0,1,5110.78,11,10.66,149.01,3098.09
2012/10/5,4894.83,57.58,0,1,5884.18,NA,3.27,3357.56,1343.85
2012/10/12,6395.77,43.74,0,1,4284.26,NA,11.59,1227.84,1959.27
2012/10/19,6300.81,51.93,0,1,3121.82,NA,21.48,136.45,3412.8
2012/10/26,5426.03,56.69,0,1,4805.66,84.19,NA,1073.49,730.76
2012/11/2,5909.09,40.83,0,1,12435.08,16493.02,55.19,1165.36,1144.39
2012/11/9,5546.97,34.59,0,1,8241.47,4602.35,140.59,2798.74,2750.2
2012/11/16,5669.24,42.75,0,1,5239.56,817.6,36.04,1090.69,2570.57
2012/11/23,4397.45,40.33,1,1,1806.23,NA,77269.3,372.64,1083.64
2012/11/30,4801.62,31.96,0,1,1885.29,NA,7493.9,100.06,3974.29
2012/12/7,6401.92,44.84,0,1,5924.01,NA,164,2095.22,5744.1
2012/12/14,5070.49,37.79,0,1,4038.03,NA,30,224.53,1682.92
2012/12/21,4748.34,39.12,0,1,3376.28,NA,177,72.01,269.3
2012/12/28,3710.58,27.55,1,1,11458.67,23102.07,60,330.69,1423.39
2013/1/4,4742.62,22.62,0,1,1110.97,21678.98,4.88,84.58,2257.32
2013/1/11,4959.16,33.27,0,1,4639.99,8520.81,4.66,150.09,2535.14
2013/1/18,4219.69,37.9,0,1,1988,2369.91,5.27,16.35,1017.39
2013/1/25,5733.73,18.89,0,1,1279.16,1315.38,1.1,356.16,899.27
2013/2/1,4652.2,32.57,0,1,16999.41,603.41,244.2,24224.34,855.25
2013/2/8,4990.8,23.08,1,1,48279.58,252.55,167.02,24939.8,2566.96
2013/2/15,4422.38,31.71,0,1,8838.55,1560.68,709.42,536,5488.14
2013/2/22,4045.11,23.16,0,1,7290.59,3501.79,NA,2202.1,2141.66
2013/3/1,4558.63,31.95,0,1,4921.26,81.87,1.2,571.51,822.23
2013/3/8,5286.22,28.79,0,1,20996.56,-3.27,17.57,3982.88,1833.43
2013/3/15,4715.67,39.22,0,1,12203.02,NA,3.32,2543.84,1125.09
2013/3/22,6264.38,28.89,0,1,5232.03,NA,510,148.52,732.94
2013/3/29,7108.36,34.08,0,1,8101.96,NA,369.83,825.69,1389.48
2013/4/5,8406.93,36.75,0,1,13525.91,3245.99,165.01,1109.08,1475.49
2013/4/12,9030.25,56.08,0,1,3881.79,1981.72,29.77,798.01,850.22
2013/4/19,10682.47,56.15,0,1,4568.42,196.17,20.68,88,948.87
2013/4/26,13019.11,45.91,0,1,697.64,NA,78.88,44.22,689.97
2013/5/3,11799.65,59.39,0,1,3908.65,10,35.34,621.4,1231.05
2013/5/10,5001.36,61.81,0,1,8273.69,169,34.62,3185.99,4953.49
2013/5/17,4449.08,54.59,0,1,6632.2,135.88,9.18,586.17,3001.59
2013/5/24,4705.71,67.35,0,1,2159.9,289.64,461.09,1130.26,1327.97
2013/5/31,4390.19,62.98,0,1,3096.88,299.98,124.06,70.37,1247.69
2013/6/7,6775.72,65.06,0,1,7317.48,938.79,78.54,3696.43,2265.72
2013/6/14,7617.49,65.58,0,1,9439.14,890.4,269.41,3889.51,2657.01
2013/6/21,5170.49,67.26,0,1,2233.29,855.6,125.73,3450.58,2396.8
2013/6/28,6313.48,73.84,0,1,3498.52,1329.69,NA,540.5,643.03
2013/7/5,14350.83,71.26,0,1,7260.1,1775.9,327.84,5916.92,3209.26
2013/7/12,12852.83,72.09,0,1,6531.02,2142.32,35.98,2992.9,399.66
2013/7/19,13006.5,77.73,0,1,2442.41,942.45,235.5,593.19,1504.47
2013/7/26,12005,68.72,0,1,242.98,891.49,1.8,47.23,1129.68
2010/2/5,12571.5,9.55,0,0,NA,NA,NA,NA,NA
2010/2/12,11709,18.14,1,0,NA,NA,NA,NA,NA
2010/2/19,13394,22.62,0,0,NA,NA,NA,NA,NA
2010/2/26,9637.83,27.32,0,0,NA,NA,NA,NA,NA
2010/3/5,10282.66,28.6,0,0,NA,NA,NA,NA,NA
2010/3/12,13863.66,31.1,0,0,NA,NA,NA,NA,NA
2010/3/19,13632.64,35.34,0,0,NA,NA,NA,NA,NA
2010/3/26,12504.5,35.26,0,0,NA,NA,NA,NA,NA
2010/4/2,10679.49,36.53,0,0,NA,NA,NA,NA,NA
2010/4/9,15135.17,50.13,0,0,NA,NA,NA,NA,NA
2010/4/16,13934.33,36.6,0,0,NA,NA,NA,NA,NA
2010/4/23,14001.84,39.68,0,0,NA,NA,NA,NA,NA
2010/4/30,13976.83,40.56,0,0,NA,NA,NA,NA,NA
2010/5/7,16317.32,54.72,0,0,NA,NA,NA,NA,NA
2010/5/14,14514.85,39.08,0,0,NA,NA,NA,NA,NA
2010/5/21,12869,50.81,0,0,NA,NA,NA,NA,NA
2010/5/28,13005,61.65,0,0,NA,NA,NA,NA,NA
2010/6/4,11627.5,58.46,0,0,NA,NA,NA,NA,NA
2010/6/11,11345.7,51.62,0,0,NA,NA,NA,NA,NA
2010/6/18,10174.33,53.62,0,0,NA,NA,NA,NA,NA
2010/6/25,8730.5,63.78,0,0,NA,NA,NA,NA,NA
2010/7/2,8386.5,58.9,0,0,NA,NA,NA,NA,NA
2010/7/9,9872.5,71.08,0,0,NA,NA,NA,NA,NA
2010/7/16,9529.5,67.66,0,0,NA,NA,NA,NA,NA
2010/7/23,10421.34,65.4,0,0,NA,NA,NA,NA,NA
2010/7/30,10532.33,63.79,0,0,NA,NA,NA,NA,NA
2010/8/6,8629.5,62.93,0,0,NA,NA,NA,NA,NA
2010/8/13,9250,61.58,0,0,NA,NA,NA,NA,NA
2010/8/20,9008.5,62.68,0,0,NA,NA,NA,NA,NA
2010/8/27,8404.83,57.23,0,0,NA,NA,NA,NA,NA
2010/9/3,8534.5,66.93,0,0,NA,NA,NA,NA,NA
2010/9/10,10845.93,54.82,1,0,NA,NA,NA,NA,NA
2010/9/17,8481.5,50.08,0,0,NA,NA,NA,NA,NA
2010/9/24,7574,52.47,0,0,NA,NA,NA,NA,NA
2010/10/1,9075.47,57.8,0,0,NA,NA,NA,NA,NA
2010/10/8,12338.25,46.81,0,0,NA,NA,NA,NA,NA
2010/10/15,11137.4,39.93,0,0,NA,NA,NA,NA,NA
2010/10/22,10469.5,36.13,0,0,NA,NA,NA,NA,NA
2010/10/29,17295.5,40.3,0,0,NA,NA,NA,NA,NA
